Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
2016-06-17,159.86854553222656,35.43959426879883,54.73476028442383,99.2300033569336,113.0623779296875,37.65415573120117,95.58000183105469,5.260000228881836,153.90476989746094,10.459507942199707,118.11454010009766,150.19546508789062,32.671142578125,44.29612350463867,122.6654052734375,53.18999862670898,57.45512771606445,80.47442626953125,91.09414672851562,125.1999969482422,79.16999816894531,66.40851593017578,229.03854370117188,203.3275146484375,36.24956130981445,63.779869079589844,704.25,691.719970703125,59.7807846069336,706.3900146484375,47.72652053833008,28.73144340515137,62.05227279663086,59.40650939941406,50.8726577758789,102.0732650756836,74.65216827392578,91.19084930419922,72.82671356201172,45.84005355834961,140.60527038574222,56.69687271118164,53.91522979736328,53.32440185546875,87.95999908447266,128.02415466308594,103.9063491821289,41.100502014160156,51.46701049804688,38.528018951416016,91.78504180908205,22.761993408203125,54.1078987121582,39.57959365844727,20.92498588562012,72.05999755859375,43.61404037475586,81.23373413085938,35.78055953979492,56.68000030517578,83.41995239257812,745.8300170898438,160.13352966308594,71.80341339111328,31.36766815185547,35.01479721069336,12.917540550231935,38.47631454467773,43.40393829345703,33.51890182495117
2016-06-20,162.0355682373047,35.78080749511719,54.82597351074219,101.72000122070312,114.48563385009766,38.25733184814453,97.98999786376952,5.099999904632568,154.9304656982422,10.675724983215332,119.3239517211914,151.69029235839844,33.14133071899414,45.057838439941406,123.2902603149414,54.13999938964844,57.071327209472656,80.67852783203125,90.91773223876952,123.95999908447266,79.66999816894531,67.64464569091797,229.2431640625,197.02810668945312,36.23092269897461,63.92390823364258,706.1300048828125,693.7100219726562,60.21954727172852,714.010009765625,47.80099105834961,29.093769073486328,61.66449737548828,59.82904815673828,51.16787719726562,102.53141021728516,74.1078109741211,92.69026947021484,73.47128295898438,46.14546585083008,141.57321166992188,57.088829040527344,53.9054069519043,54.08631134033203,88.9800033569336,128.39175415039062,104.4119873046875,41.54343795776367,52.85232543945313,38.46315002441406,91.5635986328125,22.956287384033203,56.73757934570313,39.71055603027344,21.31814193725586,72.5,43.81062698364258,81.46173858642578,35.82448959350586,57.56000137329102,84.78156280517578,752.0599975585938,160.59500122070312,72.9325180053711,30.73776054382324,35.30878829956055,13.05250072479248,38.822078704833984,43.91181945800781,33.528274536132805
2016-06-21,162.1680450439453,35.7618522644043,54.70740127563477,101.76000213623048,114.85106658935548,38.22766494750977,99.72000122070312,5.449999809265137,153.79519653320312,10.819870948791504,118.10478973388672,151.67047119140625,33.50703811645508,45.07736587524414,122.52848815917969,54.70000076293945,58.01164245605469,81.27140808105469,90.91773223876952,124.13999938964844,79.33999633789062,67.71332550048828,225.6280517578125,196.2529296875,36.37997817993164,64.14478302001953,708.8800048828125,695.9400024414062,60.49377059936523,715.8200073242188,47.81961059570313,29.3973388671875,61.6460189819336,59.81945037841797,51.22502136230469,104.45948791503906,74.63306427001953,93.06747436523438,73.66368865966797,45.71198272705078,140.41732788085938,57.10842514038086,54.55404281616211,54.34346389770508,89.62999725341797,127.16316986083984,104.82037353515624,41.275733947753906,54.10390090942383,38.67627334594727,92.34347534179688,23.150592803955078,56.3142204284668,39.23347091674805,21.536571502685547,72.62000274658203,43.801265716552734,81.56624603271484,36.07925033569336,58.06999969482422,85.06720733642578,748.739990234375,161.58258056640625,73.03778076171875,31.226940155029297,35.27449035644531,13.129620552062988,38.84130096435547,43.96064758300781,33.74392318725586
2016-06-22,162.0355682373047,36.71916961669922,55.08136367797852,101.6999969482422,114.46640014648438,37.8914680480957,94.01000213623048,5.019999980926514,152.52056884765625,10.801851272583008,117.19771575927734,152.81883239746094,33.64476776123047,44.95040893554688,122.82806396484376,54.70000076293945,57.26323318481445,80.97980499267578,91.41912078857422,121.41000366210938,80.41999816894531,67.53672790527344,222.7047882080078,196.24313354492188,35.99801254272461,64.35601806640625,710.469970703125,697.4600219726562,60.46635055541992,710.5999755859375,47.71720886230469,29.27003669738769,61.396751403808594,59.4929313659668,51.1202621459961,104.42130279541016,74.73811340332031,93.5201416015625,74.20243072509766,45.731689453125,140.7838134765625,57.03983688354492,53.45332717895508,54.14345169067383,89.44000244140625,124.522216796875,104.75231170654295,41.31467056274414,53.912818908691406,38.7781982421875,91.9968719482422,23.28659820556641,56.20024108886719,39.28960037231445,21.60209846496582,71.36000061035156,43.81062698364258,81.84172821044922,36.28130340576172,57.38000106811523,84.57208251953125,756.2999877929688,161.4718017578125,73.06647491455078,30.865087509155273,35.519493103027344,13.11998176574707,38.994964599609375,43.89228439331055,33.734546661376946
2016-06-23,164.76095581054688,37.562747955322266,55.920494079589844,104.25,114.35100555419922,38.48475646972656,96.20999908447266,5.210000038146973,154.28317260742188,10.900952339172363,118.01699829101562,157.95668029785156,34.08646011352539,45.585166931152344,124.9850616455078,57.16999816894531,56.74509811401367,82.02949523925781,92.1433334350586,123.56999969482422,81.81999969482422,67.93897247314453,227.5379180908203,197.8228912353516,36.14707946777344,65.16262817382811,714.8699951171875,701.8699951171875,60.61259460449219,722.0800170898438,47.94062042236328,29.700910568237305,61.47983932495117,60.741371154785156,52.10114288330078,106.39710235595705,75.38750457763672,95.9154281616211,74.60649108886719,46.76611709594727,143.09559631347656,58.34310150146485,54.563865661621094,55.34347152709961,92.41000366210938,124.47383880615234,105.88996887207031,42.19080352783203,55.56564331054688,39.02838134765625,92.52640533447266,23.8209171295166,57.5680046081543,39.953773498535156,22.170000076293945,73.81999969482422,44.52207565307617,82.2502212524414,36.79082107543945,59.06000137329102,85.63851165771484,762.77001953125,161.2687225341797,73.793701171875,31.60890007019043,36.02907943725586,13.534499168395994,39.89780807495117,44.88850021362305,34.644012451171875
2016-06-24,160.03884887695312,35.93246459960937,54.59795379638672,100.37000274658205,107.177001953125,36.56645202636719,92.1999969482422,4.880000114440918,153.87489318847656,10.71176052093506,114.75933837890624,139.68215942382812,32.894359588623054,43.08521270751953,119.93498229980469,53.349998474121094,54.2024040222168,76.76172637939453,92.25476837158205,112.98999786376952,79.0,64.47581481933594,219.9471893310547,189.5119781494141,36.59425354003906,63.62623596191406,685.2000122070312,675.219970703125,61.26159286499024,698.9600219726562,48.21057891845703,26.488941192626953,62.09843444824219,57.67789840698242,48.30141830444336,103.3427276611328,76.33295440673828,86.11736297607422,72.57658386230469,44.03719711303711,137.62626647949222,56.09913635253906,51.92020034790039,52.41962814331055,87.66999816894531,122.2585220336914,101.13512420654295,40.77438354492188,52.4128532409668,38.70407104492188,89.92681884765625,22.56769561767578,50.53381729125977,37.88639831542969,20.488134384155273,66.65000152587889,42.45323944091797,79.04876708984375,36.47456359863281,54.040000915527344,82.572509765625,769.9199829101562,159.27516174316406,70.44466400146484,30.30219841003418,34.01031875610352,12.531943321228027,36.48815536499024,42.82769012451172,32.365665435791016
2016-06-27,158.21250915527344,35.022544860839844,53.52168273925781,101.2300033569336,105.0998306274414,35.74573516845703,90.8499984741211,4.71999979019165,153.1379852294922,10.279326438903807,112.71110534667969,131.39627075195312,31.97772979736328,41.26882553100586,115.39846801757812,51.15999984741211,53.40602111816406,73.22394561767578,92.04120635986328,111.88999938964844,77.20999908447266,62.8079833984375,211.9178924560547,182.8985748291016,37.12528610229492,63.4341812133789,681.1400146484375,668.260009765625,62.09340286254883,691.3599853515625,48.69463729858398,24.7458610534668,63.10477066040039,55.38268280029297,46.46344375610352,103.93451690673828,78.03285217285156,80.64778900146484,71.04691314697266,43.229347229003906,135.86892700195312,54.4039192199707,48.64753723144531,50.04816818237305,85.08999633789062,120.7784194946289,98.01385498046876,39.839839935302734,49.68042755126953,38.63920974731445,88.61737823486328,21.654499053955078,48.08324432373047,36.61416244506836,19.87654685974121,60.93000030517578,41.24563980102539,76.95877838134766,36.9225959777832,50.540000915527344,81.56320190429688,767.6500244140625,161.49949645996094,68.04290771484375,28.184659957885746,33.486019134521484,11.74146842956543,34.461563110351555,41.36266708374024,30.98739814758301
2016-06-28,160.483642578125,35.6007194519043,54.71652221679688,105.08999633789062,106.32113647460938,36.76421737670898,92.45999908447266,5.119999885559082,156.3246307373047,10.62166976928711,115.95901489257812,135.16798400878906,32.699634552001946,42.09890365600586,117.0247573852539,53.04999923706055,54.41349411010742,76.09109497070312,93.47335052490234,114.94000244140624,78.62000274658203,65.15274047851561,221.8960266113281,183.93869018554688,37.08802032470703,65.03781127929689,691.260009765625,680.0399780273438,62.07512283325195,707.9500122070312,48.66672134399414,26.21475028991699,63.37251281738281,55.60356521606445,47.44432830810547,105.75760650634766,78.42440032958984,80.81753540039062,72.46112823486328,44.04704284667969,139.47755432128906,54.71747970581055,50.24946975708008,51.72438430786133,86.58000183105469,122.90668487548828,101.04759979248048,40.7305793762207,51.76317977905274,39.47314453125,90.10974884033205,22.285964965820312,49.434730529785156,37.94253540039063,20.37894058227539,62.0,42.38771438598633,79.0107650756836,36.9138069152832,51.47999954223633,83.71511840820312,790.4600219726562,165.48045349121094,68.89452362060547,29.27693176269531,34.593399047851555,12.24274444580078,35.335594177246094,42.36865234375,31.990631103515625
2016-06-29,162.3100128173828,36.55803680419922,56.37652969360352,108.16000366210938,107.47513580322266,37.59482192993164,94.38999938964844,5.130000114440918,160.3377685546875,10.837888717651367,118.19255828857422,138.61302185058594,33.2838134765625,42.73365783691406,120.01493072509766,54.56000137329102,55.35380935668945,76.89779663085938,95.27993774414062,114.16999816894531,79.8499984741211,66.72244262695311,224.65362548828125,190.17921447753903,37.09733581542969,65.74838256835939,695.1900024414062,684.1099853515625,62.00200653076172,715.5999755859375,48.87150955200195,27.12545967102051,63.44639205932617,57.55321502685547,49.006126403808594,107.85748291015624,78.61540222167969,83.90122985839844,74.32749938964844,44.805625915527344,141.05636596679688,55.24662399291992,52.27399063110352,52.97201156616211,88.12000274658203,127.19219207763672,103.4882354736328,41.66512680053711,53.320472717285156,40.22369003295898,90.88963317871094,22.888288497924805,51.08743667602539,38.896705627441406,19.87654685974121,63.7599983215332,43.39872741699219,80.12224578857422,37.3706169128418,53.22000122070313,84.86724853515625,792.8200073242188,165.7036895751953,69.67916107177734,30.22848892211914,34.980491638183594,12.715103149414062,36.49775314331055,43.77508163452149,32.51567840576172
2016-06-30,165.7166748046875,37.259437561035156,56.46774291992188,109.29000091552734,108.94647216796876,39.18681716918945,95.79000091552734,5.139999866485597,160.95521545410156,11.243293762207033,119.119140625,139.35549926757812,34.271690368652344,43.43372344970703,122.41075897216795,55.93000030517578,55.92951583862305,77.08245086669922,96.8992691040039,116.76000213623048,80.55000305175781,68.11556243896484,225.1798095703125,192.23976135253903,36.98554992675781,67.16957092285156,703.530029296875,692.0999755859375,63.03491592407226,715.6199951171875,49.876869201660156,27.722808837890625,64.71124267578125,58.64385986328125,50.36793518066406,108.4397201538086,80.70684051513672,84.73110961914062,76.30931091308594,45.54449844360352,142.98284912109375,56.17753601074219,52.33296203613281,53.94345474243164,90.75,127.05677032470705,106.21084594726562,42.8868522644043,53.18671798706055,40.91864776611328,92.04500579833984,23.28659820556641,50.965309143066406,40.122161865234375,20.24787139892578,64.37999725341797,44.55952835083008,81.99372863769531,37.95920181274414,54.13999938964844,87.47621154785156,793.8400268554688,167.7871856689453,71.52591705322266,30.24188804626465,35.42148971557617,12.79222297668457,37.314151763916016,44.16576385498047,33.387638092041016
2016-07-01,166.1141357421875,37.47743606567383,57.19742202758789,110.16999816894531,109.16765594482422,39.16704177856445,95.31999969482422,5.070000171661377,163.64395141601562,11.108160018920898,116.99288177490234,137.07859802246094,34.43317031860352,43.66870880126953,121.4627456665039,55.5,56.36129760742188,79.03599548339844,97.57321166992188,118.58999633789062,82.54000091552734,67.49749755859375,228.0348663330078,192.1220245361328,37.62836456298828,66.79505920410156,710.25,699.2100219726562,63.08975219726562,725.6799926757812,50.035118103027344,28.721649169921875,64.75741577148439,58.57629776000977,50.34888076782226,108.43017578125,80.31529235839844,84.65567016601562,77.11743927001953,45.71198272705078,144.98451232910156,56.09913635253906,53.9447135925293,53.93392562866211,90.6500015258789,127.37599182128906,106.73592376708984,42.44878387451172,54.1421127319336,41.24295425415039,92.32421875,23.208879470825195,51.79573822021485,39.86023330688477,20.859455108642575,63.65999984741211,44.74674606323242,83.55171203613281,38.1876106262207,54.34000015258789,88.31411743164062,798.719970703125,168.09413146972656,69.48779296875,30.710960388183594,34.99029922485352,12.62834358215332,36.53617477416992,44.3903923034668,33.068859100341804
2016-07-05,166.19931030273438,37.38265228271485,56.47686004638672,109.83000183105469,108.76376342773438,39.70100784301758,94.7300033569336,4.960000038146973,160.51702880859375,10.99104118347168,116.74903869628906,132.84161376953122,33.95822525024414,42.836463928222656,119.35133361816406,54.25,56.25574493408203,77.6558837890625,98.31270599365234,117.63999938964844,80.87000274658203,66.72244262695311,229.96424865722656,190.04185485839844,38.075538635253906,66.55500030517578,704.8900146484375,694.9500122070312,63.62905883789063,728.0999755859375,50.04442596435547,28.32994842529297,65.37598419189453,57.08993148803711,48.76803970336914,108.64971160888672,80.94559478759766,81.90203094482422,77.3098373413086,44.500221252441406,144.97511291503906,54.8448715209961,52.68675994873047,52.724403381347656,89.08999633789062,126.57305145263672,105.2968292236328,42.11779403686523,52.23132705688477,41.80817413330078,91.45767974853516,23.16030502319336,49.00322723388672,39.24282455444336,20.226024627685547,63.45000076293945,44.51271438598633,81.21473693847656,38.08218383789063,52.79999923706055,88.84733581542969,803.3599853515625,170.1311492919922,68.06205749511719,29.51816749572754,34.32391357421875,12.28130340576172,35.662147521972656,44.25365829467773,32.08439254760742
2016-07-06,165.7545623779297,38.700138092041016,57.799400329589844,111.44000244140624,109.16765594482422,40.05697250366211,95.18000030517578,5.039999961853027,160.7759552001953,11.018068313598633,117.27572631835938,131.11909484863278,34.29542922973633,43.54143142700195,120.10108947753906,54.959999084472656,56.169395446777344,78.58891296386719,98.59351348876952,121.12000274658205,81.25,66.96771240234375,230.9192047119141,191.9355773925781,37.991695404052734,66.69902801513672,708.969970703125,697.77001953125,63.7296142578125,737.6099853515625,50.0537338256836,27.76197624206543,65.80068969726561,57.40843963623047,48.81565475463867,107.28477478027344,80.28665161132812,82.35467529296875,78.10833740234375,44.27363586425781,146.64785766601562,54.91345977783203,54.23954772949219,52.81962966918945,89.26000213623047,127.81131744384766,105.10235595703124,42.45364761352539,52.83322525024414,41.93790054321289,91.97761535644531,23.31574440002441,49.597557067871094,39.401851654052734,20.073129653930664,64.62999725341797,44.812278747558594,81.12924194335938,38.2864990234375,52.959999084472656,88.95206451416016,805.5599975585938,169.17312622070312,68.72229766845703,29.62538719177246,34.461105346679695,12.39698314666748,35.83503341674805,44.91780853271485,32.309402465820305
2016-07-07,165.4801025390625,39.20249557495117,57.85413360595703,113.52999877929688,108.37908935546876,39.93832015991211,95.13999938964844,5.019999980926514,160.45730590820312,10.900952339172363,112.62332916259766,133.00991821289062,33.92023468017578,43.49247360229492,120.3682632446289,54.93999862670898,57.06173706054688,79.03599548339844,94.79317474365234,123.33999633789062,81.88999938964844,67.34052276611328,231.9228515625,193.525146484375,37.12528610229492,66.19970703125,707.260009765625,695.3599853515625,63.345703125,736.5700073242188,49.01114273071289,28.79020118713379,64.88667297363281,57.72694396972656,49.34895324707031,107.09387969970705,78.86370086669922,83.06195831298828,77.91592407226562,44.68740463256836,147.1553192138672,54.98205947875977,54.26903533935547,53.28630447387695,89.68000030517578,125.2187271118164,105.93856048583984,42.58020401000977,52.4510612487793,41.595062255859375,92.37236785888672,23.59747695922852,51.03857803344727,39.401851654052734,20.400768280029297,66.0,44.93397521972656,80.1982421875,37.575843811035156,53.52999877929688,89.02825927734375,799.6599731445312,168.215087890625,69.05719757080078,29.17641830444336,34.701202392578125,12.541584968566895,36.26723861694336,45.04477310180664,32.60006332397461
